phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7998179,https://xn--impay-sfr-f4a.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998179,2023-01-05T09:24:25+00:00,yes,2023-01-05T09:32:52+00:00,yes,Other
7998177,http://www.sfr-suivi-client.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998177,2023-01-05T09:24:09+00:00,yes,2023-01-05T09:32:52+00:00,yes,Other
7998178,https://www.sfr-suivi-client.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7998178,2023-01-05T09:24:09+00:00,yes,2023-01-05T09:32:52+00:00,yes,Other
7998176,https://sfr-suivi-client.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7998176,2023-01-05T09:23:41+00:00,yes,2023-01-05T09:32:52+00:00,yes,Other
7998175,http://sfr-suivi-client.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998175,2023-01-05T09:23:40+00:00,yes,2023-01-05T09:32:52+00:00,yes,Other
7998170,http://sfr-client-esim.fr/,http://www.phishtank.com/phish_detail.php?phish_id=7998170,2023-01-05T09:22:33+00:00,yes,2023-01-05T09:32:52+00:00,yes,Other
7998162,http://helpcenterid.cc/upgrade/Service/login,http://www.phishtank.com/phish_detail.php?phish_id=7998162,2023-01-05T09:16:21+00:00,yes,2023-01-05T09:23:04+00:00,yes,Other
7998161,http://metamasksupportteam.netlify.app/,http://www.phishtank.com/phish_detail.php?phish_id=7998161,2023-01-05T09:15:36+00:00,yes,2023-01-05T09:23:04+00:00,yes,Other
7998160,https://www.mmskairdrop.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998160,2023-01-05T09:14:36+00:00,yes,2023-01-05T09:23:04+00:00,yes,Other
7998158,http://www.mmskairdrop.com,http://www.phishtank.com/phish_detail.php?phish_id=7998158,2023-01-05T09:13:43+00:00,yes,2023-01-05T09:23:04+00:00,yes,Other
7998157,https://paylahapp.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998157,2023-01-05T09:10:55+00:00,yes,2023-01-05T09:12:53+00:00,yes,Other
7998155,https://helpcenterid.cc/upgrade/Service,http://www.phishtank.com/phish_detail.php?phish_id=7998155,2023-01-05T09:10:43+00:00,yes,2023-01-05T09:12:53+00:00,yes,Other
7998151,http://ethubb.top,http://www.phishtank.com/phish_detail.php?phish_id=7998151,2023-01-05T09:09:46+00:00,yes,2023-01-05T09:12:53+00:00,yes,Other
7998146,http://79e202ca.bakerstreetfinance.tv/?pa.php=79e202ca&serv=21d78,http://www.phishtank.com/phish_detail.php?phish_id=7998146,2023-01-05T09:07:24+00:00,yes,2023-01-05T09:12:53+00:00,yes,Other
7998145,http://79e202ca.bakerstreetfinance.tv/ov/,http://www.phishtank.com/phish_detail.php?phish_id=7998145,2023-01-05T09:06:26+00:00,yes,2023-01-05T09:12:53+00:00,yes,Other
7998143,https://cd-ldp.web.app/main.html,http://www.phishtank.com/phish_detail.php?phish_id=7998143,2023-01-05T08:55:23+00:00,yes,2023-01-05T09:12:53+00:00,yes,Other
7998141,http://epobaazmmm.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7998141,2023-01-05T08:41:52+00:00,yes,2023-01-05T08:42:44+00:00,yes,Apple
7998140,http://eojcfmxsnq.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7998140,2023-01-05T08:40:45+00:00,yes,2023-01-05T08:42:44+00:00,yes,Apple
7998138,http://edqdivvvui.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7998138,2023-01-05T08:39:29+00:00,yes,2023-01-05T08:42:44+00:00,yes,Apple
7998137,https://ipfs.io/ipfs/QmWgfxZMuXHz7YrSdqZeaxa5c7xmNPWtvTQFMuKxKNQ6tb?filename=odogwupay.htm#ripe@nameshield.net,http://www.phishtank.com/phish_detail.php?phish_id=7998137,2023-01-05T08:31:22+00:00,yes,2023-01-05T08:33:00+00:00,yes,Other
7998132,https://sandiko.space/pl/millenium/login/,http://www.phishtank.com/phish_detail.php?phish_id=7998132,2023-01-05T08:20:38+00:00,yes,2023-01-05T08:22:58+00:00,yes,Bank Millennium
7998131,https://app.43-201-146-93.cprapid.com/info1/,http://www.phishtank.com/phish_detail.php?phish_id=7998131,2023-01-05T08:11:49+00:00,yes,2023-01-05T08:22:58+00:00,yes,Other
7998129,https://goo.su/Info.bpr,http://www.phishtank.com/phish_detail.php?phish_id=7998129,2023-01-05T08:11:28+00:00,yes,2023-01-05T08:22:58+00:00,yes,Other
7998128,https://gonline-bnqparlbas.online/,http://www.phishtank.com/phish_detail.php?phish_id=7998128,2023-01-05T08:10:12+00:00,yes,2023-01-05T09:12:53+00:00,yes,Other
7998127,https://josephuliano.com/wp-admin/css/colors/blue/final/final/clients/,http://www.phishtank.com/phish_detail.php?phish_id=7998127,2023-01-05T08:01:34+00:00,yes,2023-01-05T08:12:46+00:00,yes,Other
7998124,https://s3.amazonaws.com/appforest_uf/f1672759453899x336560066180168200/indexCP.html#user@example.org,http://www.phishtank.com/phish_detail.php?phish_id=7998124,2023-01-05T08:01:27+00:00,yes,2023-01-05T08:12:46+00:00,yes,Other
7998123,https://my-netflix.myddns.me/m7265536H18536248w31774321894E9490080265/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7998123,2023-01-05T08:01:23+00:00,yes,2023-01-05T08:22:58+00:00,yes,Other
7998121,https://alagozshop.com/netb/secured/app/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7998121,2023-01-05T07:41:42+00:00,yes,2023-01-05T07:42:49+00:00,yes,Other
7998118,https://vk.sv/qXD86k,http://www.phishtank.com/phish_detail.php?phish_id=7998118,2023-01-05T07:40:19+00:00,yes,2023-01-05T07:42:49+00:00,yes,Other
7998116,http://cd-ldp.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7998116,2023-01-05T07:40:12+00:00,yes,2023-01-05T09:12:53+00:00,yes,Other
7998117,https://cd-ldp.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7998117,2023-01-05T07:40:12+00:00,yes,2023-01-05T09:12:53+00:00,yes,Other
7998112,https://premiumcarswest.ro/chrono-service/,http://www.phishtank.com/phish_detail.php?phish_id=7998112,2023-01-05T07:07:27+00:00,yes,2023-01-05T07:10:09+00:00,yes,Other
7998104,https://ecohouse.group/log,http://www.phishtank.com/phish_detail.php?phish_id=7998104,2023-01-05T06:08:49+00:00,yes,2023-01-05T06:12:51+00:00,yes,Other
7998105,https://ecohouse.group/log/,http://www.phishtank.com/phish_detail.php?phish_id=7998105,2023-01-05T06:08:49+00:00,yes,2023-01-05T06:12:51+00:00,yes,Other
7998106,https://s3.amazonaws.com/appforest_uf/f1672759453899x336560066180168200/indexCP.html#reports@antiphishing.ch,http://www.phishtank.com/phish_detail.php?phish_id=7998106,2023-01-05T06:08:49+00:00,yes,2023-01-05T06:12:51+00:00,yes,Other
7998102,https://www.australia-mygovlogin.com/ret/637ae08b307d8,http://www.phishtank.com/phish_detail.php?phish_id=7998102,2023-01-05T05:46:04+00:00,yes,2023-01-05T05:52:36+00:00,yes,Other
7998095,https://superpaylah.top,http://www.phishtank.com/phish_detail.php?phish_id=7998095,2023-01-05T05:35:50+00:00,yes,2023-01-05T05:42:53+00:00,yes,Other
7998093,http://test.infor.speakdemo.nl,http://www.phishtank.com/phish_detail.php?phish_id=7998093,2023-01-05T05:33:51+00:00,yes,2023-01-05T05:42:53+00:00,yes,Other
7998091,https://www.kandpmanagement.com/wp-admin/menus.html,http://www.phishtank.com/phish_detail.php?phish_id=7998091,2023-01-05T05:18:27+00:00,yes,2023-01-05T05:22:51+00:00,yes,Optus
7998090,https://apartmentsinmalleshwaram.com/jp,http://www.phishtank.com/phish_detail.php?phish_id=7998090,2023-01-05T05:00:29+00:00,yes,2023-01-05T05:10:41+00:00,yes,Amazon.com
7998089,https://www.e-psikologlar.com/jp,http://www.phishtank.com/phish_detail.php?phish_id=7998089,2023-01-05T05:00:10+00:00,yes,2023-01-05T05:01:54+00:00,yes,Amazon.com
7998088,https://www.groupement-jv.com/jp,http://www.phishtank.com/phish_detail.php?phish_id=7998088,2023-01-05T05:00:00+00:00,yes,2023-01-05T05:01:45+00:00,yes,Amazon.com
7998087,https://www.ing-animal.com/jp,http://www.phishtank.com/phish_detail.php?phish_id=7998087,2023-01-05T04:59:48+00:00,yes,2023-01-05T05:01:35+00:00,yes,Amazon.com
7998086,https://www.myhealth-shop.com/jp,http://www.phishtank.com/phish_detail.php?phish_id=7998086,2023-01-05T04:59:37+00:00,yes,2023-01-05T05:01:25+00:00,yes,Amazon.com
7998085,https://gt.pasteur.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998085,2023-01-05T04:55:24+00:00,yes,2023-01-05T06:12:51+00:00,yes,Other
7998084,https://chellitos.challesx1.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998084,2023-01-05T04:54:47+00:00,yes,2023-01-05T06:09:50+00:00,yes,Other
7998083,https://insecure.galfiermanxa.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998083,2023-01-05T04:54:12+00:00,yes,2023-01-05T06:09:50+00:00,yes,Other
7998082,https://electronicagtconline.continentalya.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998082,2023-01-05T04:53:35+00:00,yes,2023-01-05T06:09:50+00:00,yes,Other
7998081,https://forestgreenpreciousmedian.celudstore.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998081,2023-01-05T04:52:46+00:00,yes,2023-01-05T06:09:50+00:00,yes,Other
7998080,https://firsthandauthenticautosketch.ha6789.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998080,2023-01-05T04:52:12+00:00,yes,2023-01-05T06:09:50+00:00,yes,Other
7998079,https://gyt.italkolmascotas.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998079,2023-01-05T04:51:05+00:00,yes,2023-01-05T06:12:51+00:00,yes,Other
7998078,https://pessimisticfussybugs.opreoap.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998078,2023-01-05T04:50:35+00:00,yes,2023-01-05T06:12:51+00:00,yes,Other
7998077,https://continealea.orpeopr.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998077,2023-01-05T04:49:51+00:00,yes,2023-01-05T06:12:51+00:00,yes,Other
7998076,https://gansxshik.hugoboxs.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998076,2023-01-05T04:48:45+00:00,yes,2023-01-05T06:12:51+00:00,yes,Other
7998075,https://bafybeidzso4mumpjqm2d4ehwtdtsylrd4kskmpdrrgyyrew7rl3slvzjau.ipfs.w3s.link/?_x_tr_hp=bafybeidzs&amp;amp;_x_tr_sl=auto&amp;amp;_x_tr_tl=en&amp;amp;_x_tr_hl=en-US&amp;amp;,http://www.phishtank.com/phish_detail.php?phish_id=7998075,2023-01-05T04:48:11+00:00,yes,2023-01-05T04:52:50+00:00,yes,Optus
7998074,https://gyt.gtccontinentalgt.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7998074,2023-01-05T04:47:25+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998072,https://cent.itsian.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998072,2023-01-05T04:45:44+00:00,yes,2023-01-05T04:52:50+00:00,yes,Amazon.com
7998070,https://webpais.hondurass2023.repl.co/index4.php,http://www.phishtank.com/phish_detail.php?phish_id=7998070,2023-01-05T04:45:42+00:00,yes,2023-01-05T06:22:42+00:00,yes,Other
7998071,https://webpais.hondurass2023.repl.co/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7998071,2023-01-05T04:45:42+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998069,https://celeb.itsian.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998069,2023-01-05T04:44:58+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998068,https://accen.itsian.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998068,2023-01-05T04:43:58+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998067,https://dale.itsian.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998067,2023-01-05T04:43:08+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998066,https://rid.itsian.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998066,2023-01-05T04:42:24+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998065,https://cover.itsian.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998065,2023-01-05T04:41:30+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998064,https://infer.itsian.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998064,2023-01-05T04:40:44+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998062,http://autowalletconnect.org,http://www.phishtank.com/phish_detail.php?phish_id=7998062,2023-01-05T04:40:39+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998061,https://cross.itsian.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998061,2023-01-05T04:40:02+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998060,https://shark.itsian.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998060,2023-01-05T04:39:46+00:00,yes,2023-01-05T04:52:50+00:00,yes,Other
7998058,https://zeal.bornlet.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998058,2023-01-05T04:38:27+00:00,yes,2023-01-05T04:42:40+00:00,yes,Other
7998057,https://livel.bornlet.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998057,2023-01-05T04:38:09+00:00,yes,2023-01-05T04:42:40+00:00,yes,Other
7998056,https://rule.bornlet.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998056,2023-01-05T04:37:42+00:00,yes,2023-01-05T04:42:40+00:00,yes,Other
7998055,https://lung.bornlet.top/,http://www.phishtank.com/phish_detail.php?phish_id=7998055,2023-01-05T04:37:23+00:00,yes,2023-01-05T04:42:40+00:00,yes,Other
7998054,http://exodus.chideti.com,http://www.phishtank.com/phish_detail.php?phish_id=7998054,2023-01-05T04:35:17+00:00,yes,2023-01-05T04:42:40+00:00,yes,Other
7998053,https://superlah.shop/,http://www.phishtank.com/phish_detail.php?phish_id=7998053,2023-01-05T04:19:48+00:00,yes,2023-01-05T04:22:34+00:00,yes,Other
7998052,https://superpaylah.link/,http://www.phishtank.com/phish_detail.php?phish_id=7998052,2023-01-05T04:14:48+00:00,yes,2023-01-05T04:22:34+00:00,yes,Other
7998046,http://www.fix.userhelptroubleshoot.com,http://www.phishtank.com/phish_detail.php?phish_id=7998046,2023-01-05T03:50:42+00:00,yes,2023-01-05T03:52:43+00:00,yes,Other
7998045,http://www.subulussalamkota.desa.id,http://www.phishtank.com/phish_detail.php?phish_id=7998045,2023-01-05T03:50:29+00:00,yes,2023-01-05T03:52:43+00:00,yes,Other
7998044,https://bellsouthverification157.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998044,2023-01-05T03:50:10+00:00,yes,2023-01-05T04:09:32+00:00,yes,Other
7998043,https://bellsouthverification161.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998043,2023-01-05T03:50:04+00:00,yes,2023-01-05T03:52:43+00:00,yes,Other
7998042,https://bellsouthverification171.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998042,2023-01-05T03:49:57+00:00,yes,2023-01-05T03:52:43+00:00,yes,Other
7998041,https://bellsouthverification172.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998041,2023-01-05T03:49:48+00:00,yes,2023-01-05T03:52:43+00:00,yes,Other
7998040,https://bellsouthverification173.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998040,2023-01-05T03:49:40+00:00,yes,2023-01-05T03:52:43+00:00,yes,Other
7998039,https://bellsouthverification174.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998039,2023-01-05T03:49:32+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998038,https://bellsouthverification197.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998038,2023-01-05T03:49:24+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998037,https://microsoft29.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998037,2023-01-05T03:49:18+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998036,https://microsoft30.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998036,2023-01-05T03:49:09+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998035,https://microsoft33.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998035,2023-01-05T03:49:03+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998034,https://microsoft39.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998034,2023-01-05T03:48:56+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998033,https://microsoft60.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998033,2023-01-05T03:48:48+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998032,https://microsoft62.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998032,2023-01-05T03:48:41+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998031,https://microsoft65.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998031,2023-01-05T03:48:34+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998030,https://microsoft67.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998030,2023-01-05T03:48:27+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998029,https://microsoft68.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998029,2023-01-05T03:48:22+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998028,https://microsoft73.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998028,2023-01-05T03:48:18+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998026,https://microsoft75.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998026,2023-01-05T03:47:59+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998025,https://microsoft84.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998025,2023-01-05T03:47:53+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998024,https://microsoft89.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998024,2023-01-05T03:47:49+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998023,https://microsoft103.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998023,2023-01-05T03:47:40+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998021,http://fastsmartsolution.netlify.app,http://www.phishtank.com/phish_detail.php?phish_id=7998021,2023-01-05T03:47:37+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998020,https://microsoft125.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998020,2023-01-05T03:47:33+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998019,https://microsoft226.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998019,2023-01-05T03:47:24+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998018,https://microsoft227.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998018,2023-01-05T03:47:18+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998017,https://microsoft229.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998017,2023-01-05T03:47:10+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998016,https://microsoft230.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998016,2023-01-05T03:47:03+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998015,https://microsoft231.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998015,2023-01-05T03:46:56+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998014,https://microsoft239.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998014,2023-01-05T03:46:49+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998013,http://163.44.198.59/~cp785288/hlep/Login/,http://www.phishtank.com/phish_detail.php?phish_id=7998013,2023-01-05T03:46:46+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998012,https://microsoft240.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998012,2023-01-05T03:46:41+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998011,https://microsoft252.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998011,2023-01-05T03:46:32+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998010,https://microsoft253.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998010,2023-01-05T03:46:24+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998009,https://microsoft255.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998009,2023-01-05T03:46:18+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998008,https://microsoft256.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998008,2023-01-05T03:46:07+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998007,https://microsoft261.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998007,2023-01-05T03:46:00+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998006,https://microsoft262.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998006,2023-01-05T03:45:53+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998005,https://microsoft263.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998005,2023-01-05T03:45:48+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998004,https://microsoft265.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998004,2023-01-05T03:45:37+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998003,https://microsoft267.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998003,2023-01-05T03:45:30+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998002,https://microsoft269.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998002,2023-01-05T03:45:24+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998001,https://microsoft273.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998001,2023-01-05T03:45:18+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7998000,https://microsoft275.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7998000,2023-01-05T03:45:10+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997999,https://microsoft290.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997999,2023-01-05T03:45:02+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997998,https://microsoft323.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997998,2023-01-05T03:44:55+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997997,https://microsoft356.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997997,2023-01-05T03:44:48+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997996,https://microsoft457.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997996,2023-01-05T03:44:39+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997995,https://microsoft907.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997995,2023-01-05T03:44:31+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997994,https://orange53.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997994,2023-01-05T03:44:23+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997993,https://orange92.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997993,2023-01-05T03:44:18+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997992,https://orange749.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997992,2023-01-05T03:44:09+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997991,https://orange789.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997991,2023-01-05T03:44:00+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997990,https://orange817.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997990,2023-01-05T03:43:52+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997989,https://orange873.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997989,2023-01-05T03:43:48+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997988,https://orange875.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997988,2023-01-05T03:43:36+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997987,https://orange948.yolasite.com,http://www.phishtank.com/phish_detail.php?phish_id=7997987,2023-01-05T03:43:29+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997986,https://orange964.yolasite.com,http://www.phishtank.com/phish_detail.php?phish_id=7997986,2023-01-05T03:43:21+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997985,https://orange966.yolasite.com,http://www.phishtank.com/phish_detail.php?phish_id=7997985,2023-01-05T03:43:12+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997984,https://orange969.yolasite.com,http://www.phishtank.com/phish_detail.php?phish_id=7997984,2023-01-05T03:43:06+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997983,https://orange970.yolasite.com,http://www.phishtank.com/phish_detail.php?phish_id=7997983,2023-01-05T03:42:57+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997982,https://orange971.yolasite.com,http://www.phishtank.com/phish_detail.php?phish_id=7997982,2023-01-05T03:42:48+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997981,https://outlook25.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997981,2023-01-05T03:42:41+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997980,https://outlook26.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997980,2023-01-05T03:42:30+00:00,yes,2023-01-05T03:42:54+00:00,yes,Other
7997979,https://outlook28.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997979,2023-01-05T03:42:23+00:00,yes,2023-01-05T03:42:54+00:00,yes,Other
7997977,https://outlook29.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997977,2023-01-05T03:42:18+00:00,yes,2023-01-05T03:42:54+00:00,yes,Other
7997978,https://flexible.co.th/~cp785288/hlep/Login,http://www.phishtank.com/phish_detail.php?phish_id=7997978,2023-01-05T03:42:18+00:00,yes,2023-01-05T03:52:44+00:00,yes,Other
7997976,https://outlook31.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997976,2023-01-05T03:42:08+00:00,yes,2023-01-05T03:42:54+00:00,yes,Other
7997975,https://outlook34.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997975,2023-01-05T03:42:03+00:00,yes,2023-01-05T03:42:54+00:00,yes,Other
7997974,https://outlook105.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997974,2023-01-05T03:41:57+00:00,yes,2023-01-05T03:42:54+00:00,yes,Other
7997973,https://outlook39.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997973,2023-01-05T03:41:54+00:00,yes,2023-01-05T03:42:54+00:00,yes,Other
7997972,https://outlook66.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997972,2023-01-05T03:41:51+00:00,yes,2023-01-05T03:42:54+00:00,yes,Other
7997971,https://outlook99.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7997971,2023-01-05T03:41:40+00:00,yes,2023-01-05T03:42:54+00:00,yes,Other
